timestamp,price_eur_mwh,critical_load_mw,flexible_load_mw,shifted_flexible_load_mw,dc_total_load_mw,dc_room_temp_c,action,charged_mwh,discharged_mwh,battery_soc,grid_import_mwh,total_power_mw,cost_eur,cum_cost_eur
2025-07-08 09:00:00,73.5,3.833117472,1.642764631,1.5427646309999998,5.375882103,30.119999999999997,charge,12.55132154,0.0,98.67880825,17.927203643,17.927203643,1317.6494677604999,2902952.038633497
2025-07-08 10:00:00,64.92,4.085348688,1.750863724,1.650863724,5.7362124119999995,30.119999999999997,charge,0.5071241099999995,0.0,99.94661852499999,6.243336521999999,6.243336521999999,405.31740700823997,2903357.356040505
2025-07-08 11:00:00,64.85,3.804545655,1.630519566,1.530519566,5.335065221,30.119999999999997,charge,0.02048985999999786,0.0,99.997843175,5.355555080999998,5.355555080999998,347.3077470028498,2903704.663787508
2025-07-08 12:00:00,65.0,3.786618199,1.622836371,1.522836371,5.30945457,30.119999999999997,charge,0.0008278700000019512,0.0,99.99991285,5.310282440000002,5.310282440000002,345.1683586000001,2904049.832146108
2025-07-08 13:00:00,66.09,3.770632529,1.61598537,1.5159853699999999,5.2866178989999995,30.119999999999997,charge,3.344999999654874e-05,0.0,99.999996475,5.286651348999996,5.286651348999996,349.39478765540974,2904399.2269337634
2025-07-08 14:00:00,73.57,4.033084294,1.728464697,1.6284646969999999,5.661548991,30.119999999999997,charge,1.3500000051180905e-06,0.0,99.99999985000001,5.661550341000005,5.661550341000005,416.52025858737034,2904815.7471923507
2025-07-08 15:00:00,86.53,3.918903397,1.679530027,1.579530027,5.498433424,30.119999999999997,idle,0.0,0.0,99.99999985000001,5.498433424,5.498433424,475.77944417872,2905291.5266365292
2025-07-08 16:00:00,94.02,4.054236965,1.737530128,1.6375301279999999,5.691767093,30.119999999999997,idle,0.0,0.0,99.99999985000001,5.691767093,5.691767093,535.13994208386,2905826.666578613
2025-07-08 17:00:00,103.37,3.985226072,1.707954031,1.607954031,5.593180103,30.119999999999997,idle,0.0,0.0,99.99999985000001,5.593180103,5.593180103,578.16702724711,2906404.8336058604
2025-07-08 18:00:00,118.56,4.156199706,1.781228446,1.681228446,5.837428151999999,30.119999999999997,discharge,0.0,5.837428151999999,86.13610800000001,0.0,0.0,0.0,2906404.8336058604
2025-07-08 19:00:00,124.14,5.024905547,2.153530949,2.0535309489999998,7.078436496,30.119999999999997,discharge,0.0,7.078436496,69.324821325,0.0,0.0,0.0,2906404.8336058604
2025-07-08 20:00:00,118.64,5.154730137,2.209170059,2.1091700589999998,7.263900196,30.119999999999997,discharge,0.0,7.263900196,52.073058350000004,0.0,0.0,0.0,2906404.8336058604
2025-07-08 21:00:00,102.65,4.784149086,2.050349608,1.9503496079999998,6.734498694,30.119999999999997,idle,0.0,0.0,52.073058350000004,6.734498694,6.734498694,691.2962909391,2907096.1298967996
2025-07-08 22:00:00,98.33,4.816831919,2.064356537,1.964356537,6.781188456000001,30.119999999999997,idle,0.0,0.0,52.073058350000004,6.781188456000001,6.781188456000001,666.79426087848,2907762.924157678
2025-07-08 23:00:00,88.84,4.768486725,2.043637168,1.943637168,6.712123892999999,30.119999999999997,idle,0.0,0.0,52.073058350000004,6.712123892999999,6.712123892999999,596.3050866541199,2908359.2292443323
2025-07-09 00:00:00,84.42,5.173046837,2.217020073,2.117020073,7.29006691,30.119999999999997,charge,18.39619983,0.0,98.063557925,25.68626674,25.68626674,2168.4346381908,2910527.6638825233
2025-07-09 01:00:00,84.48,5.14187385,2.203660221,2.1036602209999997,7.245534071,30.119999999999997,charge,0.7432808000000009,0.0,99.921759925,7.988814871000001,7.988814871000001,674.89508030208,2911202.558962825
2025-07-09 02:00:00,83.45,5.064252552,2.170393951,2.070393951,7.134646503,30.119999999999997,charge,0.030031540000003076,0.0,99.99683877500001,7.164678043000003,7.164678043000003,597.8923826883503,2911800.4513455136
2025-07-09 03:00:00,84.29,4.730544577,2.027376247,1.9273762469999998,6.657920824,30.119999999999997,charge,0.0012133999999974776,0.0,99.999872275,6.659134223999997,6.659134223999997,561.2984237409598,2912361.7497692546
2025-07-09 04:00:00,89.17,4.799958073,2.057124889,1.9571248889999997,6.757082962,30.119999999999997,idle,0.0,0.0,99.999872275,6.757082962,6.757082962,602.52908772154,2912964.278856976
